date,mag,depth,prov,kmeans,kmedoids
Jan,3.2,10.0,Nusa Tenggara Barat,2,4.0
Jan,5.0,99.0,Papua,0,0.0
Jan,4.2,23.0,Maluku Utara,2,3.0
Jan,3.5,100.0,Nusa Tenggara Barat,0,0.0
Jan,4.3,10.0,Papua,1,2.0
Jan,3.4,12.0,Nusa Tenggara Barat,2,4.0
Jan,4.1,53.0,Sumatera Barat,0,0.0
Jan,2.4,121.0,Sumatera Utara,0,0.0
Jan,5.4,10.0,Papua,1,2.0
Jan,5.4,10.0,Papua,1,2.0
Jan,3.4,10.0,Nusa Tenggara Barat,2,1.0
Jan,3.7,251.0,Riau,0,0.0
Jan,4.0,10.0,Maluku Utara,1,1.0
Jan,3.4,220.0,Gorontalo,0,0.0
Jan,3.2,124.0,Gorontalo,0,0.0
Jan,4.8,158.0,Maluku,0,0.0
Jan,3.3,16.0,Nusa Tenggara Barat,2,3.0
Jan,2.7,95.0,Nusa Tenggara Barat,0,0.0
Jan,3.6,89.0,Nusa Tenggara Barat,0,0.0
Jan,4.0,557.0,Nusa Tenggara Barat,0,0.0
Jan,3.6,10.0,Sulawesi Tengah,1,1.0
Jan,3.1,130.0,Sumatera Utara,0,0.0
Jan,3.3,194.0,Sumatera Barat,0,0.0
Jan,3.1,11.0,Nusa Tenggara Barat,2,4.0
Jan,3.1,10.0,Sumatera Barat,2,4.0
Jan,2.8,77.0,Sumatera Barat,0,0.0
Jan,3.8,146.0,Maluku Utara,0,0.0
Jan,4.7,57.0,Kalimantan Utara,0,0.0
Jan,3.5,10.0,Nusa Tenggara Barat,1,1.0
Jan,4.0,10.0,Maluku,1,1.0
Jan,3.6,27.0,Sulawesi Utara,0,3.0
Jan,2.3,10.0,Sulawesi Tengah,2,4.0
Jan,1.7,10.0,Nusa Tenggara Barat,2,3.0
Jan,2.4,10.0,Sulawesi Tengah,2,4.0
Jan,3.7,12.0,Sulawesi Tengah,2,4.0
Jan,3.7,12.0,Sulawesi Tengah,2,4.0
Jan,3.5,11.0,Sumatera Barat,2,4.0
Jan,3.0,10.0,Sulawesi Tengah,2,4.0
Jan,3.8,10.0,Sulawesi Tengah,1,1.0
Jan,4.7,10.0,Sulawesi Tengah,1,2.0
Jan,2.6,11.0,Sulawesi Tengah,2,4.0
Jan,3.3,10.0,Sulawesi Tengah,2,1.0
Jan,5.4,10.0,Sulawesi Tengah,1,2.0
Jan,5.4,10.0,Sulawesi Tengah,1,2.0
Jan,3.7,10.0,Sulawesi Tengah,1,1.0
Jan,4.6,10.0,Sulawesi Tengah,1,2.0
Jan,2.8,34.0,Sulawesi Tengah,0,0.0
Jan,3.0,10.0,Sulawesi Tengah,2,4.0
Jan,4.3,483.0,Sulawesi Utara,0,0.0
Jan,4.7,10.0,Sulawesi Utara,1,2.0
Jan,2.3,15.0,Nusa Tenggara Barat,0,3.0
Jan,2.3,63.0,Bengkulu,0,0.0
Jan,2.7,172.0,Nusa Tenggara Barat,0,0.0
Jan,3.8,13.0,Sumatera Barat,2,4.0
Jan,2.7,10.0,Sulawesi Tengah,2,4.0
Jan,3.8,18.0,Sulawesi Utara,2,4.0
Jan,4.2,10.0,Nusa Tenggara Barat,1,1.0
Jan,3.0,46.0,Maluku Utara,0,0.0
Jan,2.8,11.0,Papua,2,4.0
Jan,3.2,110.0,Nusa Tenggara Barat,0,0.0
Jan,2.9,80.0,Nusa Tenggara Barat,0,0.0
Jan,3.5,30.0,Banten,0,3.0
Jan,3.4,10.0,Maluku,2,1.0
Jan,3.9,10.0,Papua,1,1.0
Jan,3.6,12.0,Bali,2,4.0
Jan,4.3,108.0,Nusa Tenggara Barat,0,0.0
Jan,3.0,131.0,Gorontalo,0,0.0
Jan,3.2,136.0,Gorontalo,0,0.0
Jan,4.4,74.0,Sulawesi Utara,0,0.0
Jan,2.8,108.0,Nusa Tenggara Barat,0,0.0
Jan,3.3,10.0,Maluku,2,1.0
Jan,3.1,10.0,Daerah Istimewa Yogyakarta,2,4.0
Jan,3.6,102.0,Jawa Timur,0,0.0
Jan,3.2,82.0,Gorontalo,0,0.0
Jan,2.8,10.0,Nusa Tenggara Barat,2,4.0
Jan,4.1,10.0,Aceh,1,1.0
Jan,3.2,13.0,Sulawesi Tengah,2,4.0
Jan,3.0,10.0,Papua,2,4.0
Jan,5.1,48.0,Sulawesi Utara,0,3.0
Jan,2.4,10.0,Sulawesi Tengah,2,4.0
Jan,4.1,229.0,Maluku,0,0.0
Jan,3.7,26.0,Maluku Utara,0,3.0
Jan,3.2,26.0,Jawa Barat,0,3.0
Jan,4.6,271.0,Maluku,0,0.0
Jan,3.5,15.0,Banten,2,4.0
Jan,3.8,66.0,Nusa Tenggara Barat,0,0.0
Jan,2.9,29.0,Papua,0,3.0
Jan,3.0,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.6,10.0,Nusa Tenggara Barat,1,1.0
Jan,3.5,33.0,Maluku Utara,0,3.0
Jan,2.0,10.0,Sumatera Barat,2,3.0
Jan,2.8,25.0,Jawa Barat,0,3.0
Jan,3.6,10.0,Maluku Utara,1,1.0
Jan,3.5,13.0,Sulawesi Utara,2,4.0
Jan,3.1,10.0,Papua,2,4.0
Jan,5.0,30.0,Sulawesi Utara,2,3.0
Jan,4.5,12.0,Maluku,1,1.0
Jan,4.0,10.0,Jawa Barat,1,1.0
Jan,3.4,126.0,Maluku Utara,0,0.0
Jan,3.5,30.0,Sulawesi Utara,0,3.0
Jan,3.2,103.0,Gorontalo,0,0.0
Jan,3.1,28.0,Nusa Tenggara Barat,0,3.0
Jan,4.5,10.0,Maluku Utara,1,2.0
Jan,2.9,10.0,Jawa Barat,2,4.0
Jan,2.9,10.0,Nusa Tenggara Barat,2,4.0
Jan,2.9,10.0,Jawa Barat,2,4.0
Jan,3.5,10.0,Jawa Barat,1,1.0
Jan,3.4,15.0,Aceh,2,4.0
Jan,3.0,10.0,Sulawesi Tengah,2,4.0
Jan,3.7,10.0,Sulawesi Tengah,1,1.0
Jan,3.5,22.0,Nusa Tenggara Barat,0,3.0
Jan,4.3,80.0,Sulawesi Utara,0,0.0
Jan,3.0,10.0,Maluku Utara,2,4.0
Jan,3.4,10.0,Sulawesi Tengah,2,1.0
Jan,3.4,10.0,Sulawesi Tengah,2,1.0
Jan,3.0,44.0,Nusa Tenggara Barat,0,0.0
Jan,2.9,21.0,Jawa Barat,0,3.0
Jan,3.5,34.0,Lampung,0,3.0
Jan,2.4,10.0,Sulawesi Barat,2,4.0
Jan,3.5,23.0,Sumatera Utara,0,3.0
Jan,4.1,10.0,Papua,1,1.0
Jan,4.8,45.0,Sulawesi Utara,0,3.0
Jan,3.3,17.0,Bali,2,3.0
Jan,4.0,17.0,Bengkulu,2,4.0
Jan,3.1,29.0,Nusa Tenggara Barat,0,3.0
Jan,3.2,52.0,Bengkulu,0,0.0
Jan,1.5,16.0,Nusa Tenggara Barat,0,3.0
Jan,3.8,10.0,Sulawesi Utara,1,1.0
Jan,3.7,86.0,Papua,0,0.0
Jan,4.0,37.0,Nusa Tenggara Barat,0,3.0
Jan,4.4,10.0,Papua,1,2.0
Jan,5.3,10.0,Sulawesi Utara,1,2.0
Jan,4.4,10.0,Maluku,1,2.0
Jan,3.3,22.0,Papua,0,3.0
Jan,2.8,10.0,Sumatera Barat,2,4.0
Jan,2.4,10.0,Sumatera Barat,2,4.0
Jan,3.2,17.0,Maluku Utara,2,3.0
Jan,2.9,213.0,Bali,0,0.0
Jan,3.6,85.0,Bengkulu,0,0.0
Jan,3.1,10.0,Aceh,2,4.0
Jan,3.8,16.0,Sumatera Utara,2,4.0
Jan,3.4,304.0,Sulawesi Utara,0,0.0
Jan,4.2,10.0,Jawa Barat,1,1.0
Jan,4.2,10.0,Jawa Barat,1,1.0
Jan,4.2,10.0,Jawa Barat,1,1.0
Jan,4.2,10.0,Jawa Barat,1,1.0
Jan,3.6,10.0,Maluku Utara,1,1.0
Jan,4.3,36.0,Papua,0,3.0
Jan,4.5,10.0,Jawa Timur,1,2.0
Jan,2.8,10.0,Sulawesi Tengah,2,4.0
Jan,3.7,10.0,Papua,1,1.0
Jan,2.9,101.0,Sumatera Utara,0,0.0
Jan,3.6,20.0,Maluku Utara,2,3.0
Jan,3.4,16.0,Nusa Tenggara Barat,2,4.0
Jan,4.2,20.0,Lampung,2,4.0
Jan,2.7,11.0,Sumatera Barat,2,4.0
Jan,4.5,70.0,Papua,0,0.0
Jan,3.7,14.0,Papua,2,4.0
Jan,4.0,128.0,Sulawesi Utara,0,0.0
Jan,5.3,10.0,Papua,1,2.0
Jan,5.3,10.0,Papua,1,2.0
Jan,2.5,10.0,Jawa Tengah,2,4.0
Jan,5.1,24.0,Sumatera Utara,2,4.0
Jan,5.2,14.0,Sumatera Utara,1,1.0
Jan,3.8,10.0,Jawa Timur,1,1.0
Jan,3.4,10.0,Jawa Barat,2,1.0
Jan,2.9,33.0,Gorontalo,0,3.0
Jan,3.1,10.0,Sulawesi Barat,2,4.0
Jan,4.6,43.0,Sulawesi Utara,0,3.0
Jan,4.1,87.0,Sulawesi Utara,0,0.0
Jan,5.1,10.0,Sulawesi Tengah,1,2.0
Jan,3.9,10.0,Bengkulu,1,1.0
Jan,2.9,155.0,Nusa Tenggara Barat,0,0.0
Jan,2.9,10.0,Sulawesi Selatan,2,4.0
Jan,4.4,76.0,Sulawesi Utara,0,0.0
Jan,3.5,10.0,Maluku Utara,1,1.0
Jan,3.8,11.0,Sumatera Barat,2,1.0
Jan,4.0,11.0,Aceh,1,1.0
Jan,4.4,147.0,Maluku,0,0.0
Jan,2.2,10.0,Aceh,2,4.0
Jan,3.9,476.0,Sulawesi Selatan,0,0.0
Jan,2.9,23.0,Jawa Barat,0,3.0
Jan,4.4,15.0,Maluku,2,4.0
Jan,3.4,10.0,Jambi,2,1.0
Jan,4.1,10.0,Maluku,1,1.0
Jan,3.0,22.0,Gorontalo,0,3.0
Jan,2.9,13.0,Nusa Tenggara Barat,2,4.0
Jan,4.0,10.0,Maluku Utara,1,1.0
Jan,2.4,184.0,Nusa Tenggara Barat,0,0.0
Jan,2.8,10.0,Maluku Utara,2,4.0
Jan,3.3,10.0,Papua,2,1.0
Jan,3.2,243.0,Maluku,0,0.0
Jan,3.0,150.0,Maluku Utara,0,0.0
Jan,4.5,10.0,Maluku,1,2.0
Jan,3.8,10.0,Maluku,1,1.0
Jan,4.3,156.0,Maluku,0,0.0
Jan,3.8,10.0,Maluku,1,1.0
Jan,3.9,10.0,Maluku,1,1.0
Jan,2.8,10.0,Nusa Tenggara Barat,2,4.0
Jan,4.3,10.0,Sulawesi Utara,1,2.0
Jan,3.3,13.0,Nusa Tenggara Barat,2,4.0
Jan,3.6,10.0,Nusa Tenggara Barat,1,1.0
Jan,3.3,13.0,Nusa Tenggara Barat,2,4.0
Jan,3.7,15.0,Nusa Tenggara Barat,2,4.0
Jan,2.6,22.0,Nusa Tenggara Barat,0,3.0
Jan,3.4,13.0,Papua,2,4.0
Jan,2.9,10.0,Nusa Tenggara Barat,2,4.0
Jan,2.6,10.0,Sulawesi Tengah,2,4.0
Jan,4.0,10.0,Sulawesi Tengah,1,1.0
Jan,4.0,78.0,Gorontalo,0,0.0
Jan,3.5,10.0,Maluku Utara,1,1.0
Jan,3.9,13.0,Maluku Utara,2,4.0
Jan,3.5,30.0,Sulawesi Utara,0,3.0
Jan,3.0,10.0,Papua,2,4.0
Jan,3.3,10.0,Jawa Tengah,2,1.0
Jan,2.8,15.0,Nusa Tenggara Barat,2,3.0
Jan,3.6,97.0,Sulawesi Utara,0,0.0
Jan,3.9,27.0,Maluku,0,3.0
Jan,3.1,10.0,Maluku Utara,2,4.0
Jan,4.7,120.0,Papua,0,0.0
Jan,3.6,142.0,Maluku,0,0.0
Jan,2.1,10.0,Sulawesi Tengah,2,4.0
Jan,2.6,10.0,Sulawesi Selatan,2,4.0
Jan,3.4,10.0,Papua,2,1.0
Jan,2.2,29.0,Sulawesi Selatan,0,0.0
Jan,3.6,13.0,Aceh,2,4.0
Jan,3.0,10.0,Sulawesi Selatan,2,4.0
Jan,3.3,10.0,Bengkulu,2,1.0
Jan,2.7,10.0,Maluku,2,4.0
Jan,4.5,282.0,Nusa Tenggara Barat,0,0.0
Jan,4.8,309.0,Nusa Tenggara Barat,0,0.0
Jan,5.0,310.0,Nusa Tenggara Barat,0,0.0
Jan,3.0,10.0,Aceh,2,4.0
Jan,3.5,45.0,Maluku Utara,0,0.0
Jan,2.9,118.0,Nusa Tenggara Barat,0,0.0
Jan,3.3,276.0,Nusa Tenggara Barat,0,0.0
Jan,4.3,10.0,Maluku Utara,1,2.0
Jan,3.2,188.0,Maluku,0,0.0
Jan,4.0,423.0,Sulawesi Utara,0,0.0
Jan,4.8,10.0,Sulawesi Utara,1,2.0
Jan,3.4,69.0,Nusa Tenggara Barat,0,0.0
Jan,4.5,106.0,Maluku,0,0.0
Jan,3.7,10.0,Sulawesi Utara,1,1.0
Jan,3.4,10.0,Maluku Utara,2,1.0
Jan,3.4,96.0,Gorontalo,0,0.0
Jan,3.9,49.0,Papua,0,0.0
Jan,4.6,10.0,Maluku Utara,1,2.0
Jan,3.6,10.0,Jawa Timur,1,1.0
Jan,4.0,53.0,Papua,0,0.0
Jan,2.7,182.0,Gorontalo,0,0.0
Jan,3.3,32.0,Papua,0,3.0
Jan,3.4,130.0,Banten,0,0.0
Jan,3.3,21.0,Papua,0,3.0
Jan,3.2,155.0,Sumatera Utara,0,0.0
Jan,3.2,123.0,Nusa Tenggara Barat,0,0.0
Jan,4.4,404.0,Nusa Tenggara Barat,0,0.0
Jan,4.3,10.0,Sulawesi Tengah,1,2.0
Jan,5.5,148.0,Papua,0,0.0
Jan,5.9,74.0,Banten,0,0.0
Jan,3.7,10.0,Papua,1,1.0
Jan,2.4,13.0,Nusa Tenggara Barat,2,3.0
Jan,3.0,20.0,Sumatera Barat,0,3.0
Jan,3.4,11.0,Aceh,2,4.0
Jan,3.3,10.0,Papua,2,1.0
Jan,2.4,10.0,Sulawesi Barat,2,4.0
Jan,2.1,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.2,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.0,10.0,Sulawesi Barat,2,4.0
Jan,2.1,10.0,Jawa Barat,2,4.0
Jan,3.0,102.0,Gorontalo,0,0.0
Jan,5.1,37.0,Nusa Tenggara Barat,0,3.0
Jan,5.0,37.0,Nusa Tenggara Barat,0,3.0
Jan,3.6,15.0,Bengkulu,2,4.0
Jan,3.8,26.0,Jawa Barat,0,3.0
Jan,5.2,10.0,Maluku,1,2.0
Jan,5.1,10.0,Maluku,1,2.0
Jan,4.0,21.0,Papua,2,3.0
Jan,2.8,10.0,Maluku,2,4.0
Jan,2.8,10.0,Sulawesi Tengah,2,4.0
Jan,2.6,11.0,Nusa Tenggara Barat,2,4.0
Jan,3.0,10.0,Papua,2,4.0
Jan,2.9,26.0,Aceh,0,3.0
Jan,3.2,10.0,Maluku,2,4.0
Jan,2.7,35.0,Nusa Tenggara Barat,0,0.0
Jan,4.3,26.0,Sulawesi Utara,2,3.0
Jan,4.4,10.0,Jawa Barat,1,2.0
Jan,2.8,23.0,Maluku,0,3.0
Jan,2.6,10.0,Nusa Tenggara Barat,2,4.0
Jan,5.5,46.0,Sulawesi Utara,0,3.0
Jan,5.4,47.0,Sulawesi Utara,0,3.0
Jan,3.7,97.0,Maluku,0,0.0
Jan,4.8,23.0,Nusa Tenggara Barat,2,4.0
Jan,2.8,10.0,Sulawesi Tengah,2,4.0
Jan,3.1,10.0,Nusa Tenggara Barat,2,4.0
Jan,3.5,10.0,Papua,1,1.0
Jan,3.2,10.0,Aceh,2,4.0
Jan,3.4,32.0,Maluku Utara,0,3.0
Jan,2.7,123.0,Aceh,0,0.0
Jan,2.5,102.0,Lampung,0,0.0
Jan,2.8,32.0,Maluku,0,3.0
Jan,2.8,10.0,Sulawesi Tengah,2,4.0
Jan,2.3,10.0,Sulawesi Tengah,2,4.0
Jan,4.1,10.0,Papua,1,1.0
Jan,3.8,168.0,Jawa Barat,0,0.0
Jan,3.4,10.0,Papua,2,1.0
Jan,2.8,254.0,Sulawesi Utara,0,0.0
Jan,3.1,10.0,Sulawesi Tengah,2,4.0
Feb,4.0,16.0,Aceh,2,4.0
Feb,3.9,10.0,Sulawesi Tengah,1,1.0
Feb,3.8,226.0,Sulawesi Utara,0,0.0
Feb,3.3,23.0,Nusa Tenggara Barat,0,3.0
Feb,4.1,10.0,Jawa Tengah,1,1.0
Feb,4.4,10.0,Nusa Tenggara Barat,1,2.0
Feb,3.3,12.0,Maluku,2,4.0
Feb,4.7,37.0,Sumatera Utara,0,3.0
Feb,3.6,10.0,Daerah Istimewa Yogyakarta,1,1.0
Feb,2.7,10.0,Sulawesi Tengah,2,4.0
Feb,3.6,10.0,Papua,1,1.0
Feb,2.4,124.0,Jambi,0,0.0
Feb,2.9,25.0,Jawa Barat,0,3.0
Feb,4.0,10.0,Jawa Barat,1,1.0
Feb,3.1,11.0,Banten,2,4.0
Feb,2.7,10.0,Gorontalo,2,4.0
Feb,2.8,137.0,Nusa Tenggara Barat,0,0.0
Feb,3.0,94.0,Papua,0,0.0
Feb,3.4,10.0,Nusa Tenggara Barat,2,1.0
Feb,4.1,10.0,Nusa Tenggara Barat,1,1.0
Feb,5.2,10.0,Nusa Tenggara Barat,1,2.0
Feb,5.1,10.0,Nusa Tenggara Barat,1,2.0
Feb,4.3,10.0,Nusa Tenggara Barat,1,2.0
Feb,3.9,10.0,Sulawesi Utara,1,1.0
Feb,3.6,10.0,Maluku,1,1.0
Feb,4.3,10.0,Banten,1,2.0
Feb,3.8,201.0,Maluku,0,0.0
Feb,4.4,20.0,Sulawesi Utara,2,4.0
Feb,2.9,64.0,Jawa Barat,0,0.0
Feb,5.4,119.0,Maluku,0,0.0
Feb,3.0,162.0,Nusa Tenggara Barat,0,0.0
Feb,3.0,10.0,Sulawesi Tengah,2,4.0
Feb,3.2,29.0,Daerah Istimewa Yogyakarta,0,3.0
Feb,2.7,12.0,Daerah Istimewa Yogyakarta,2,4.0
Feb,3.0,10.0,Sulawesi Tengah,2,4.0
Feb,2.5,10.0,Sulawesi Tengah,2,4.0
Feb,3.2,38.0,Jawa Tengah,0,0.0
Feb,3.8,10.0,Banten,1,1.0
Feb,4.7,10.0,Sulawesi Utara,1,2.0
Feb,2.9,17.0,Aceh,2,3.0
Feb,2.7,10.0,Sumatera Barat,2,4.0
Feb,2.6,104.0,Sulawesi Tengah,0,0.0
Feb,2.4,102.0,Sulawesi Tengah,0,0.0
Feb,3.6,10.0,Aceh,1,1.0
Feb,3.2,10.0,Banten,2,4.0
Feb,4.2,10.0,Banten,1,1.0
Feb,5.1,10.0,Banten,1,2.0
Feb,5.1,14.0,Banten,1,1.0
Feb,3.7,10.0,Nusa Tenggara Barat,1,1.0
Feb,3.4,13.0,Banten,2,4.0
Feb,3.1,10.0,Banten,2,4.0
Feb,2.7,10.0,Banten,2,4.0
Feb,5.7,10.0,Banten,1,2.0
Feb,5.8,10.0,Banten,1,2.0
Feb,3.0,10.0,Sulawesi Selatan,2,4.0
Feb,3.6,96.0,Nusa Tenggara Barat,0,0.0
Feb,3.8,116.0,Maluku Utara,0,0.0
Feb,4.2,24.0,Papua,2,3.0
Feb,3.5,10.0,Papua,1,1.0
Feb,3.8,25.0,Aceh,0,3.0
Feb,4.3,31.0,Bengkulu,0,3.0
Feb,2.7,174.0,Nusa Tenggara Barat,0,0.0
Feb,5.2,11.0,Papua,1,2.0
Feb,2.8,10.0,Sumatera Utara,2,4.0
Feb,2.6,10.0,Aceh,2,4.0
Feb,3.7,369.0,Nusa Tenggara Barat,0,0.0
Feb,3.2,10.0,Jawa Timur,2,4.0
Feb,3.8,81.0,Nusa Tenggara Barat,0,0.0
Feb,2.9,10.0,Sulawesi Barat,2,4.0
Feb,3.0,149.0,Sumatera Barat,0,0.0
Feb,4.5,321.0,Maluku,0,0.0
Feb,2.0,10.0,Nusa Tenggara Barat,2,3.0
Feb,4.6,288.0,Maluku,0,0.0
Feb,3.6,156.0,Jambi,0,0.0
Feb,3.7,10.0,Nusa Tenggara Barat,1,1.0
Feb,4.2,10.0,Aceh,1,1.0
Feb,4.7,153.0,Sulawesi Utara,0,0.0
Feb,4.3,300.0,Nusa Tenggara Barat,0,0.0
Feb,5.3,10.0,Sulawesi Utara,1,2.0
Feb,5.1,10.0,Sulawesi Utara,1,2.0
Feb,4.4,10.0,Maluku Utara,1,2.0
Feb,2.8,11.0,Maluku,2,4.0
Feb,3.6,28.0,Nusa Tenggara Barat,0,3.0
Feb,4.0,10.0,Sulawesi Utara,1,1.0
Feb,4.6,164.0,Maluku,0,0.0
Feb,3.3,10.0,Sulawesi Barat,2,1.0
Feb,4.8,11.0,Aceh,1,2.0
Feb,4.1,252.0,Gorontalo,0,0.0
Feb,2.8,11.0,Sulawesi Selatan,2,4.0
Feb,2.2,10.0,Sulawesi Tenggara,2,4.0
Feb,3.8,13.0,Sumatera Barat,2,4.0
Feb,5.6,26.0,Sumatera Utara,2,4.0
Feb,5.7,25.0,Sumatera Utara,2,4.0
Feb,2.4,23.0,Nusa Tenggara Barat,0,3.0
Feb,3.1,10.0,Sumatera Utara,2,4.0
Feb,3.1,10.0,Sulawesi Utara,2,4.0
Feb,3.6,10.0,Sulawesi Utara,1,1.0
Feb,2.5,10.0,Bali,2,4.0
Feb,3.2,10.0,Nusa Tenggara Barat,2,4.0
Feb,4.1,10.0,Sulawesi Tengah,1,1.0
Feb,2.9,74.0,Nusa Tenggara Barat,0,0.0
Feb,3.4,35.0,Maluku Utara,0,3.0
Feb,2.7,17.0,Sulawesi Barat,0,3.0
Feb,4.1,213.0,Maluku,0,0.0
Feb,3.4,10.0,Sulawesi Tengah,2,1.0
Feb,4.9,10.0,Sulawesi Utara,1,2.0
Feb,3.1,184.0,Sulawesi Utara,0,0.0
Feb,3.2,31.0,Nusa Tenggara Barat,0,3.0
Feb,3.0,28.0,Jawa Barat,0,3.0
Feb,5.2,640.0,Jawa Timur,0,0.0
Feb,5.2,640.0,Jawa Timur,0,0.0
Feb,3.3,10.0,Bali,2,1.0
Feb,3.1,240.0,Gorontalo,0,0.0
Feb,3.1,10.0,Sulawesi Tengah,2,4.0
Feb,2.9,10.0,Sulawesi Tengah,2,4.0
Feb,5.3,28.0,Papua,2,3.0
Feb,2.4,10.0,Sulawesi Selatan,2,4.0
Feb,3.4,10.0,Aceh,2,1.0
Feb,3.1,16.0,Nusa Tenggara Barat,2,3.0
Feb,2.7,61.0,Bengkulu,0,0.0
Feb,3.5,28.0,Papua,0,3.0
Feb,4.6,123.0,Sulawesi Utara,0,0.0
Feb,4.6,168.0,Maluku,0,0.0
Feb,3.2,10.0,Sulawesi Tengah,2,4.0
Feb,3.9,170.0,Sumatera Utara,0,0.0
Feb,3.1,10.0,Daerah Istimewa Yogyakarta,2,4.0
Feb,3.6,10.0,Daerah Istimewa Yogyakarta,1,1.0
Feb,3.5,107.0,Jawa Timur,0,0.0
Feb,3.4,10.0,Daerah Istimewa Yogyakarta,2,1.0
Feb,3.4,10.0,Daerah Istimewa Yogyakarta,2,1.0
Feb,4.5,10.0,Daerah Istimewa Yogyakarta,1,2.0
Feb,3.0,18.0,Nusa Tenggara Barat,2,3.0
Feb,4.3,10.0,Bali,1,2.0
Feb,4.3,129.0,Nusa Tenggara Barat,0,0.0
Feb,5.3,134.0,Maluku,0,0.0
Feb,2.1,10.0,Sulawesi Barat,2,4.0
Feb,3.1,11.0,Maluku Utara,2,4.0
Feb,4.0,27.0,Bengkulu,0,3.0
Feb,3.0,26.0,Jawa Tengah,0,3.0
Feb,4.5,132.0,Sulawesi Utara,0,0.0
Feb,2.3,19.0,Jawa Barat,0,3.0
Feb,2.0,24.0,Jawa Barat,0,0.0
Feb,2.3,19.0,Jawa Barat,0,3.0
Feb,3.8,10.0,Sulawesi Utara,1,1.0
Feb,3.5,10.0,Jawa Barat,1,1.0
Feb,2.8,10.0,Aceh,2,4.0
Feb,4.0,25.0,Maluku,0,3.0
Feb,3.4,23.0,Maluku Utara,0,3.0
Feb,4.8,23.0,Sulawesi Utara,2,4.0
Feb,3.6,126.0,Gorontalo,0,0.0
Feb,4.9,112.0,Jawa Timur,0,0.0
Feb,4.8,87.0,Jawa Timur,0,0.0
Feb,3.2,118.0,Gorontalo,0,0.0
Feb,3.9,166.0,Gorontalo,0,0.0
Feb,4.0,17.0,Maluku Utara,2,4.0
Feb,2.4,10.0,Sulawesi Selatan,2,4.0
Feb,3.4,36.0,Maluku,0,3.0
Feb,3.5,157.0,Gorontalo,0,0.0
Feb,4.1,10.0,Jawa Barat,1,1.0
Feb,3.7,10.0,Jawa Barat,1,1.0
Feb,4.4,10.0,Sulawesi Tengah,1,2.0
Feb,2.8,19.0,Sulawesi Tengah,0,3.0
Feb,2.2,17.0,Nusa Tenggara Barat,0,3.0
Feb,3.3,10.0,Maluku Utara,2,1.0
Feb,4.5,142.0,Maluku,0,0.0
Feb,3.4,10.0,Jawa Barat,2,1.0
Feb,3.7,57.0,Gorontalo,0,0.0
Feb,3.8,25.0,Nusa Tenggara Barat,0,3.0
Feb,2.6,62.0,Jawa Tengah,0,0.0
Feb,4.6,131.0,Gorontalo,0,0.0
Feb,4.8,101.0,Sulawesi Utara,0,0.0
Feb,3.2,73.0,Maluku Utara,0,0.0
Feb,3.8,10.0,Maluku,1,1.0
Feb,2.7,71.0,Sumatera Utara,0,0.0
Feb,3.2,10.0,Sulawesi Tengah,2,4.0
Feb,2.6,10.0,Sulawesi Tengah,2,4.0
Feb,4.3,138.0,Maluku,0,0.0
Feb,2.6,181.0,Nusa Tenggara Barat,0,0.0
Feb,2.6,33.0,Nusa Tenggara Barat,0,0.0
Feb,3.1,21.0,Nusa Tenggara Barat,0,3.0
Feb,3.2,13.0,Nusa Tenggara Barat,2,4.0
Feb,3.9,21.0,Sulawesi Utara,2,3.0
Feb,4.8,10.0,Kalimantan Selatan,1,2.0
Feb,5.1,12.0,Sulawesi Utara,1,2.0
Feb,5.1,12.0,Sulawesi Utara,1,2.0
Feb,1.4,109.0,Jawa Barat,0,0.0
Feb,5.7,179.0,Maluku,0,0.0
Feb,5.3,179.0,Maluku,0,0.0
Feb,3.7,12.0,Lampung,2,4.0
Feb,3.0,10.0,Sulawesi Tengah,2,4.0
Feb,2.9,27.0,Aceh,0,3.0
Feb,2.8,85.0,Nusa Tenggara Barat,0,0.0
Feb,4.5,10.0,Sulawesi Utara,1,2.0
Feb,2.9,18.0,Sumatera Utara,0,3.0
Feb,4.3,71.0,Maluku,0,0.0
Feb,2.8,10.0,Sulawesi Tengah,2,4.0
Feb,3.7,10.0,Maluku Utara,1,1.0
Feb,3.0,12.0,Jawa Barat,2,4.0
Feb,3.6,24.0,Jawa Barat,0,3.0
Feb,2.7,13.0,Sulawesi Selatan,2,3.0
Feb,2.4,10.0,Nusa Tenggara Barat,2,4.0
Feb,2.3,12.0,Papua,2,3.0
Feb,4.0,63.0,Nusa Tenggara Barat,0,0.0
Feb,2.4,10.0,Sumatera Barat,2,4.0
Feb,3.2,113.0,Gorontalo,0,0.0
Feb,3.6,25.0,Maluku Utara,0,3.0
Feb,4.7,118.0,Sulawesi Utara,0,0.0
Feb,4.2,10.0,Papua,1,1.0
Feb,5.3,41.0,Sulawesi Utara,0,3.0
Feb,2.4,10.0,Nusa Tenggara Barat,2,4.0
Feb,5.2,10.0,Papua,1,2.0
Feb,3.2,57.0,Jawa Timur,0,0.0
Feb,3.2,27.0,Sulawesi Utara,0,3.0
Feb,3.0,40.0,Bali,0,0.0
Feb,2.9,24.0,Nusa Tenggara Barat,0,3.0
